id,address,categories,primaryCategories,city,country,keys,latitude,longitude,menuPageURL,menus.amountMax,menus.amountMin,menus.description,menus.name,name,postalCode,priceRangeMin,priceRangeMax,province,Median_Price
AVwdFIWJ_7pvs4fz2Dk7,230 Glynn St N,"Restaurant,Pizza Place",Accommodation & Food Services,Fayetteville,US,us/ga/fayetteville/230glynnstn/539105163,33.451048,-84.455063,,1.99,1.99,,Traditional Cheese Pizza,Johnny's Pizza,30214,0,25,GA,8.49
AVz5uKUo-gnIPe8DUmDH,834 Virginia Ave,"Restaurant,Pizza Place",Accommodation & Food Services,Atlanta,US,us/ga/atlanta/834virginiaave/539105163,33.659073,-84.416482,,13.29,13.29,,Johnny's White Pizza,Johnny's Pizza,30354,0,25,GA,3.99
AVwdcxPn_7pvs4fz6Bnl,1735 Arden Way,"Restaurant,Pizza Place,Pizza Place Arden Fair",Accommodation & Food Services,Sacramento,US,us/ca/sacramento/1735ardenway/-220003116,38.599467,-121.42662,,14.79,14.79,Ovenroasted artichoke hearts roasted garlic sauteed spinach mozzarella and Parmesan,Roasted Artichoke and Spinach Thin Crust Pizza,California Pizza Kitchen,95815,25,40,CA,14.89
AVwdml2t_7pvs4fz7g6d,3315 N Town East Blvd,"Restaurant,Pizza Place",Accommodation & Food Services,Mesquite,US,us/tx/mesquite/3315ntowneastblvd/-66711967,32.801954,-96.646622,,27.55,27.55,"Chicken or steak. bbq sauce, country bacon, pineapple, chopped garlic and topped with more cheese",Lone Star Bbq Pizza,Pizza Inn,75150,0,25,TX,27.55
AVwco5uGkufWRAb5xabC,1133 N University Dr,"Restaurant,Pizza Place",Accommodation & Food Services,Nacogdoches,US,us/tx/nacogdoches/1133nuniversitydr/447756399,31.611437,-94.640021,,0.0,0.0,pepperoniampcomma green peppersampcomma onionsampcomma tomatoesampcomma fresh mushroomsampcomma black olives and four cheeses,Lucky 7 Pizza,Mazzio's Pizza,75961,0,25,TX,0.0
AVweRlqe_7pvs4fzBj09,500 Lakewood Center Mall,"Pizza,Restaurant,Italian,Pizza Place,Salad,Californian",Accommodation & Food Services,Lakewood,US,us/ca/lakewood/500lakewoodcentermall/-220003116,33.850455,-118.140378,http://www.singlepage.com/california-pizza-kitchen-279,17.49,17.49,Our legendary BBQ sauce smoked Gouda red onions and cilantro transforms this original to iconic,The Original BBQ Chicken GlutenFree Pizza,California Pizza Kitchen,90712,25,40,CA,14.49
AVzBGRKZFcQ3k02bBecq,11677 San Vicente Blvd,"Restaurant,Pizza Place",Accommodation & Food Services,Los Angeles,US,us/ca/losangeles/11677sanvicenteblvd/-220003116,34.054118,-118.46511,,128.0,128.0,Serves 810 Consists of 5 pizzas 1 salad a Sweets Tray ampamp Sourdough Baguette with Herbed Oil One 1 Wild Mushroom Pizza one 1 California Veggie Pizza one 1 Five Cheese  Fresh Tomato Pizza two 2 Traditional Cheese Pizzas and one 1 Quinoa  Arugula Salad,Vegetarian Small Pizza Catering Package,California Pizza Kitchen,90049,25,40,CA,15.39
AVzA_BG6-gnIPe8DSgEq,1798 Ashley Road,"Restaurant,Pizza Place",Accommodation & Food Services,Charleston,US,us/sc/charleston/1798ashleyroad/-816869246,32.802518,-80.01702,,7.49,7.49,Pepperoniampcomma sausageampcomma green peppersampcomma onionsampcomma basilampcomma melted mozzarella ampamp marinara,Pizza Sub,Paisano's Pizza Grill,29407,0,25,SC,7.49
AVwdy2jiByjofQCxskfm,1724 E 7th Ave,"Restaurant,Pizza Place",Accommodation & Food Services,Tampa,US,us/fl/tampa/1724e7thave/1124404887,27.960411,-82.439702,,0.0,0.0,delicious tender grilled steakampcomma mushroomsampcomma onionsampcomma green peppersampcomma mozzarella and sauce,Philly Cheese Steak Pizza,Roma Pizza,33605,0,25,FL,0.0
AVwc2jj5IN2L1WUfpmZT,1512 E 7th Ave,"Restaurant,Pizza Place",Accommodation & Food Services,Tampa,US,us/fl/tampa/1512e7thave/-433695456,27.960247,-82.442426,,5.95,5.95,choice of any one topping,Pizza Pop,New York New York,33605,0,25,FL,5.95
AVwcw4u7kufWRAb5yw6e,5829 Jarvis Ave,"Restaurant,Pizza Place",Accommodation & Food Services,Newark,US,us/ca/newark/5829jarvisave/-1063388324,37.55239,-122.048035,,22.15,22.15,Topped with artichokes basil broccoli cheddar green peppers mozzarella mushrooms red onions tomato and tomato sauce,Gluten Free 12ampquot Drag it Thru the Garden Pizza,Extreme Pizza,94560,0,25,CA,22.15
AVwcfnU0ByjofQCxe2x-,113125 N Green St,"Restaurant,Pizza Place West Town,Pizza Place,Restaurant West Town",Accommodation & Food Services,Chicago,US,us/il/chicago/113125ngreenst/-2068202363,41.883746,-87.648281,,16.0,16.0,With prosciutto cream and sage For optimum freshness at home choose uncut and pop in the oven for 3 minutes at 400 degrees,Veal Meatball Pizza,Pizza East,60607,0,25,IL,16.0
AVyoGcEDl8hL2jjQyUHj,11740 San Vicente Blvd,"Restaurant,Pizza Place",Accommodation & Food Services,Los Angeles,US,us/ca/losangeles/11740sanvicenteblvd/1124900577,34.052925,-118.467013,,19.99,19.99,Tender chicken breast red onions and BBQ sauce,BBQ Chicken Pizza,Fresh Brothers,90049,0,25,CA,10.74
AVweSH4JIN2L1WUf3ks8,3715 Patriot Way,"Restaurant,Pizza Place",Accommodation & Food Services,Wilmington,US,us/nc/wilmington/3715patriotway/-1880276635,34.174503,-77.893256,,18.99,18.99,Garlicampcomma ricotta cheeseampcomma fresh basilampcomma tomatoesampcomma mozzarella end parmesan cheese Extra toppings 150 each,White Pizza whole Pies Only,Slice Of Life,28412,25,40,NC,20.99
AWEKkfy7RxPSIh2Rrexq,300 S Roosevelt Dr,"Restaurant,Pizza Place",Accommodation & Food Services,Seaside,US,us/or/seaside/300srooseveltdr/1068394480,45.99163,-123.92129,,4.0,4.0,Fresh Roma tomatoes baked with our signature garlic butter and topped with mozzarella and Italian seasonings,Tomato PIzzaioli,Angelinas Pizza,97138,0,25,OR,7.245
AVwdtWyRkufWRAb58iT1,2720 McCullough Ave,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,San Antonio,US,us/tx/sanantonio/2720mcculloughave/-333627057,29.455674,-98.491661,,13.0,13.0,Clams White Sauce Garlic X2 Chilis Parsley and Bacon,Clams Casino Pizza Dinner,Barbaro,78212,40,55,TX,12.0
AVweOW4pkufWRAb5BE1O,22 Exchange St,"Restaurant,Pizza Place Downtown Akron,Pizza Place",Accommodation & Food Services,Akron,US,us/oh/akron/22exchangest/-2068164930,41.07621,-81.521279,,7.49,7.49,BBQ sauce grilled chicken pineapple and red onions,Austin Pizza,PizzaFire,44308,0,25,OH,7.49
AVwecXFhkufWRAb5C9mp,1251 State St,"Restaurant,Pizza Place",Accommodation & Food Services,Richardson,US,us/tx/richardson/1251statest/726758098,33.001611,-96.70036,,16.0,16.0,Mozzarella ricotta Parmesan and oregano,White Pizza Dinner,Coal Vines,75082,0,25,TX,15.0
AVwdD4WJ_7pvs4fz12Qw,33 N Lake St,"Restaurant,Pizza Place",Accommodation & Food Services,Aurora,US,us/il/aurora/33nlakest/1452792140,41.760166,-88.317748,,11.99,11.99,Includes cheese and one topping of your choice Optional Double Dough Crust for Additional 300,XLarge 18ampquot Thin Crust Pizza,Spizzico To Go,60506,0,25,IL,11.99
AVwc1k7u_7pvs4fzzfIe,5924 S Land Park Dr,"Pizza,Restaurant,Pizza Place",Accommodation & Food Services,Sacramento,US,us/ca/sacramento/5924slandparkdr/-1307780640,38.519272,-121.51358,,12.95,12.95,Home made pesto sauceampcomma toasted pine nuts and fresh tomatoes,Pesto Pizza,Giovanni's Old World New York Pizzeria LP,95822,0,25,CA,12.95
AWENCOQ0a4HuVbedMjuB,8785 Center Pkwy Ste B100,"Restaurant,Pizza Place",Accommodation & Food Services,Sacramento,US,us/ca/sacramento/8785centerpkwysteb100/-393160654,38.439204,-121.418983,,2.99,2.99,,Oven Toasted Pizza Sandwich,Laguna Pizza,95823,0,25,CA,6.55
AVwePmxjIN2L1WUf3O8S,27080 John R Rd,"Restaurant,Pizza Place",Accommodation & Food Services,Madison Heights,US,us/mi/madisonheights/27080johnrrd/681302741,42.492126,-83.104625,,9.99,9.99,Green peppers onions black olives banana peppers and mushrooms,Veggie Pizza,Happy's Pizza,48071,0,25,MI,9.99
AVwdcX4XIN2L1WUfv4Tn,134 Main St,"Pizza,Restaurant,Pizza Place",Accommodation & Food Services,El Segundo,US,us/ca/elsegundo/134mainst/538725135,33.917359,-118.415554,,21.99,21.99,grilled chickenampcomma pesto cream sauceampcomma spinach and basil,Pesto Pizza,Andiamo Pizzeria,90245,0,25,CA,15.99
AVwdQs7XByjofQCxnPP5,2842 Diamond St,"Restaurant,Pizza Place",Accommodation & Food Services,San Francisco,US,us/ca/sanfrancisco/2842diamondst/-1658279379,37.733961,-122.43406,,9.0,9.0,,Chocolate Hazelnut Dessert Pizza,Gialina Pizzeria,94131,25,40,CA,9.0
AVwdW8xpIN2L1WUfu-7m,600 San Pablo Ave,"Restaurant,Pizza Place","Accommodation & Food Services,Management of Companies & Enterprises",Albany,US,us/ca/albany/600sanpabloave/-901712790,37.895676,-122.301163,,23.99,23.99,,Any 18'' Special Pizza,Albany Pizza Company,94706,0,25,CA,16.74
AVweaxKpIN2L1WUf4u5K,180 W Peckham Ln,"Restaurant,Pizza Place",Accommodation & Food Services,Reno,US,us/nv/reno/180wpeckhamln/564067214,39.487042,-119.797864,,20.99,20.99,,Meatball Pizza (Large),Pirates Pizza,89509,0,25,NV,19.99
AVwdNADtIN2L1WUftTHb,214 Court St,"Pizza,Restaurant,wich Place,Pizza Place,Sandwich Place",Accommodation & Food Services,Brooklyn,US,us/ny/brooklyn/214courtst/1393093566,40.686664,-73.99383,,13.5,13.5,Artichoke hearts and roasted plum tomatoes,Angel Pizza,Layla Jones,11201,0,25,NY,13.5
AVwdIerO_7pvs4fz2lOb,835 Seven Hills Dr,"Restaurant,Pizza Place",Accommodation & Food Services,Henderson,US,us/nv/henderson/835sevenhillsdr/-1462444906,35.996804,-115.124244,,27.99,27.99,,"18"" One Top. Pizza & 10 Chicken Fingers",Angelina's Pizzeria,89052,0,25,NV,15.99
AVwcnlya_7pvs4fzxHze,401 C St,"Pizza,Restaurant,Pizza Place",Accommodation & Food Services,San Diego,US,us/ca/sandiego/401cst/-412602012,32.71657,-117.16102,http://www.singlepage.com/a-brooklyn-pizzeria-2,17.95,17.95,Spinachampcomma feta cheeseampcomma black and green olivesampcomma diced tomatoesampcomma mozzarella cheese and fresh basil,Greek Pizza,A Brooklyn Pizzeria,92101,0,25,CA,16.725
AVwcqBOgkufWRAb5xlxk,208 N Market St,"Restaurant,Italian Restaurant,Pizza Place,Italian Restaurant and Pizza Place",Accommodation & Food Services,Dallas,US,us/tx/dallas/208nmarketst/-30083133,32.780666,-96.806166,,9.99,9.99,,Cheese Pizza,Dante's Italian Eatery,75202,0,25,TX,6.99
AVzA37NW3D1zeR_xBBSQ,201 Avenue A,"Restaurant,Pizza Place",Accommodation & Food Services,New York,US,us/ny/newyork/201avenuea/-588188946,40.729476,-73.981244,,22.0,22.0,Marinara ricotta smoked mozzarella,18ampquot Meatball Parm Pizza,Baker's Pizza,10009,0,25,NY,20.0
AVwdX8MFIN2L1WUfvJmh,1040 S Washington Ave,"Restaurant,Pizza Place",Accommodation & Food Services,Scranton,US,us/pa/scranton/1040swashingtonave/135079403,41.399429,-75.674653,,14.25,14.25,With garlicampcomma olive oilampcomma mozzarellaampcomma roma tomato slicesampcomma parmesean cheeseampcomma pesto sauce ampamp basil,Bruchetta Pizza,Alfredo's Pizza Cafe,18505,25,40,PA,10.6
AVzdAmojLD2H7whiXA53,407 2nd St,"Restaurant,Pizza Place",Accommodation & Food Services,Hudson,US,us/wi/hudson/4072ndst/656732475,44.974094,-92.757116,,11.25,11.25,,Pizza Di Bricks,Bricks Neapolitan Pizza,54016,0,25,WI,11.25
AVwd3uO6kufWRAb59-Kq,7120 E Becker Ln,"Restaurant,Pizza Place",Accommodation & Food Services,Scottsdale,US,us/az/scottsdale/7120ebeckerln/1884479855,33.583142,-111.927321,,12.5,12.5,Cheese tomato sauce sausage and mushrooms,Lucia Pizza,Il Bosco,85254,0,25,AZ,12.0
AVzA04IA-gnIPe8DScBL,27661 Bouquet Canyon Rd,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Santa Clarita,US,us/ca/santaclarita/27661bouquetcanyonrd/1197844752,34.443173,-118.510685,http://www.singlepage.com/lamppost-pizza-16,5.95,5.95,,"2 Slices of Pizza, Salad and Soda",Lamppost Pizza,91350,0,25,CA,15.45
AVwcgJhE_7pvs4fzvxDh,78772 Highway 111,"Restaurant,Pizza Place",Accommodation & Food Services,La Quinta,US,us/ca/laquinta/78772highway111/1197844752,33.712079,-116.290919,,14.49,14.49,Eight slices,Small Pizza,Lamppost Pizza,92253,0,25,CA,10.99
AVwcucRl_7pvs4fzySnA,1913 Portland Rd,"Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Newberg,US,us/or/newberg/1913portlandrd/-438273496,45.302832,-122.960347,,27.55,27.55,"The perfect blending of pepperoni, linguica, steak, canadian style bacon, italian sausage and topped with more cheese.",Ultimate Meat Pizza,Abby's Legendary Pizza,97132,25,40,OR,17.6
AWEKUDkVRxPSIh2RrNAS,2601 S Main St,"Restaurant,Pizza Place",Accommodation & Food Services,Rice Lake,US,us/wi/ricelake/2601smainst/1770159848,45.477009,-91.735141,,5.0,5.0,pepperoni or cheese original round no limit carry out plus tax,HotNReady Large Pizza,Little Caesar's Pizza,54868,0,25,WI,5.0
AVwdCs4skufWRAb51sjs,1235 Bell Ave,"Restaurant,Pizza Place",Accommodation & Food Services,Hartford,US,us/wi/hartford/1235bellave/1770159848,43.31695,-88.360091,,7.99,7.99,carry out plus taxes,Large 3 Topping Pizza,Little Caesar's Pizza,53027,0,25,WI,7.99
AVwdFIZuIN2L1WUfsAik,1617 Summit Ave,"Restaurant,Pizza Place",Accommodation & Food Services,Waukesha,US,us/wi/waukesha/1617summitave/1770159848,43.021826,-88.254084,,5.0,5.0,pepperoni or cheese original round no limit carry out plus tax,HotNReady Large Pizza,Little Caesar's Pizza,53188,0,25,WI,7.99
AVwc3Sqv_7pvs4fzzxL4,321 E Spring St,"Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Palestine,US,us/tx/palestine/321espringst/1770159848,31.761702,-95.629073,http://www.citysearch.com/profile/menu/44497632?singlePlatformId=little-caesars-pizza-1606,5.0,5.0,pepperoni or cheese original round no limit carry out plus tax,HotNReady Large Pizza,Little Caesar's Pizza,75801,0,25,TX,6.495
AWEKURKsRxPSIh2RrNVd,6823 Forest Hill Ave,"Restaurant,Pizza Place",Accommodation & Food Services,Richmond,US,us/va/richmond/6823foresthillave/1770159848,37.53818,-77.520325,,9.99,9.99,one large pizza with up to 6 toppings,Supreme Pizza,Little Caesar's Pizza,23225,0,25,VA,8.99
AVwc3AQB_7pvs4fzzt3O,2121 W Parmer Ln,"Pizza,Restaurant,Chain Restaurant,Pizza Place",Accommodation & Food Services,Austin,US,us/tx/austin/2121wparmerln/904520580,30.415855,-97.697148,,14.99,14.99,,Sampler Pizza,Gatti's Pizza,78727,0,25,TX,14.99
AVwdOvCikufWRAb53rrh,2643 Commercial Center Blvd,"Restaurant,Pizza Place",Accommodation & Food Services,Katy,US,us/tx/katy/2643commercialcenterblvd/2123161490,29.740716,-95.775357,,10.0,10.0,,Pesto Pizza,Grimaldi's Pizzeria,77494,25,40,TX,10.0
AVwdOfne_7pvs4fz3nRx,960 N Main St,"Restaurant,Pizza Place",Accommodation & Food Services,Lancaster,US,us/sc/lancaster/960nmainst/1770159848,34.729255,-80.775805,,5.0,5.0,pepperoni or cheese original round no limit carry out plus tax,HotNReady Large Pizza,Little Caesar's Pizza,29720,0,25,SC,7.495
AVwdL8iBByjofQCxmae5,175 S Nova Rd,"Restaurant,Pizza Place",Accommodation & Food Services,Ormond Beach,US,us/fl/ormondbeach/175snovard/1770159848,29.276176,-81.082906,,9.99,9.99,one large pizza with up to 6 toppings,Supreme Pizza,Little Caesar's Pizza,32174,0,25,FL,9.99
AVweEvbwkufWRAb5_xKe,6653 Central Ave,"Restaurant,Pizza Place",Accommodation & Food Services,Saint Petersburg,US,us/fl/saintpetersburg/6653centralave/1770159848,27.770847,-82.729883,,9.99,9.99,one large pizza with up to 6 toppings,Supreme Pizza,Little Caesar's Pizza,33710,0,25,FL,7.495
AVwemXA6ByjofQCxzu0N,276 E Eau Gallie Blvd,"Restaurant,Pizza Place",Accommodation & Food Services,Satellite Beach,US,us/fl/satellitebeach/276eeaugallieblvd/1770159848,28.138537,-80.596461,,5.0,5.0,pepperoni or cheese original round no limit carry out plus tax,HotNReady Large Pizza,Little Caesar's Pizza,32937,0,25,FL,7.495
AWEKTlU_RxPSIh2RrMXr,102 New Market,"Restaurant,Pizza Place",Accommodation & Food Services,Madison,US,us/nc/madison/102newmarket/1770159848,36.397847,-79.969764,,9.99,9.99,one large pizza with up to 6 toppings,Supreme Pizza,Little Caesar's Pizza,27025,0,25,NC,7.99
AVwdDoS8_7pvs4fz1zoW,211 Asheville Hwy,"Restaurant,Pizza Place",Accommodation & Food Services,Hendersonville,US,us/nc/hendersonville/211ashevillehwy/1770159848,35.3148,-82.461079,,9.99,9.99,one large pizza with up to 6 toppings,Supreme Pizza,Little Caesar's Pizza,28791,0,25,NC,7.495
AVzBGeSG-gnIPe8DSjyJ,120 Arrow Ro Suite B,"Restaurant,wich Place,Pizza Place",Accommodation & Food Services,Hilton Head Island,US,us/sc/hiltonheadisland/120arrowrosuiteb/-1111207849,32.159378,-80.763185,,14.0,14.0,,Cheese Pizza,Fat Baby's Pizza and Subs,29928,0,25,SC,8.375
AVwcin0J_7pvs4fzwO1i,1B New Orleans Rd,"Restaurant,Pizza Place",Accommodation & Food Services,Hilton Head Island,US,us/sc/hiltonheadisland/1bneworleansrd/-666773934,32.159211,-80.752712,,21.0,21.0,Shaved ribeyeampcomma house blend cheeseampcomma topped with shredded lettuceampcomma sliced tomatoesampcomma sweet onionampcomma finished with sams blue cheese dressing on a hand tossed crust,Doughboys Steak Pizza,Dough Boys,29928,0,25,SC,18.5
AVweEGRtIN2L1WUf1q5T,10255 S 1300 E,"Restaurant,Pizza Place",Accommodation & Food Services,Sandy,US,us/ut/sandy/10255s1300e/1264315953,40.565136,-111.853124,,6.99,6.99,12ampquot dessert pizza with your filling choice of cherryampcomma apple or cream cheeseampcomma baked to orderampcomma covered in a streusel topping,Dessert Pizzas,Rock Creek Pizza Co.,84094,0,25,UT,5.62
AVzBBKzB-gnIPe8DShOf,690 10th St,"Restaurant,Pizza Place",Accommodation & Food Services,Marion,US,us/ia/marion/69010thst/2079189982,42.033134,-91.599388,,2.5,2.5,,Pizza By The Slice,Zoey's Pizza,52302,25,40,IA,2.5
AV5U-URGa4HuVbedCjVU,3637 Werk Rd,"Restaurant,Pizza Place",Accommodation & Food Services,Cincinnati,US,us/oh/cincinnati/3637werkrd/-528908310,39.141548,-84.624665,,4.79,4.79,,Kids Make Their Own Pizza,Werkhaus Pizza,45248,0,25,OH,5.84
AVwc_cEl_7pvs4fz1HIL,8115 W Manchester Ave,"Restaurant,Pizza Place",Accommodation & Food Services,Playa del Rey,US,us/ca/playadelrey/8115wmanchesterave/1392462315,33.958889,-118.438278,,21.95,21.95,,The Good Pizza (Create Your Own),The Good Pizza,90293,0,25,CA,22.82
AVzxo2D6FcQ3k02bDMgp,15858 Manchester Rd,"Restaurant,Pizza Place",Accommodation & Food Services,Ballwin,US,us/mo/ballwin/15858manchesterrd/1403047397,38.592536,-90.585904,,4.99,4.99,per guest plus tax 10 guest minimum,Pizza ampamp Salad,Pizzarelli's,63011,0,25,MO,4.49
AV1mRyWBa4HuVbed70Ll,1830 Webster St,"Restaurant,Pizza Place",Accommodation & Food Services,Hudson,US,us/wi/hudson/1830websterst/603373432,44.960196,-92.732063,,4.49,4.49,Additional toppings 050,7 Cheese Pizza,Red's Savoy Pizza,54016,0,25,WI,5.74
AVwej4TLIN2L1WUf6GGP,341 Clofton Dr,"Restaurant,Pizza Place",Accommodation & Food Services,Nashville,US,us/tn/nashville/341cloftondr/-1224852859,36.063827,-86.939213,,13.75,13.75,,Specialty Pizzas,Pizza Perfect,37221,0,25,TN,13.75
AVzBC9ph3D1zeR_xBFrC,1321 W Grand Ave,"Pizza,Restaurant,Pizza Place",Accommodation & Food Services,Chicago,US,us/il/chicago/1321wgrandave/-946864051,41.891039,-87.659182,http://www.singlepage.com/coalfire,15.5,15.5,,White Pizza,Coalfire,60622,25,40,IL,15.5
AVz7zf193D1zeR_xDItI,5202 Transit Rd,"Restaurant,Pizza Place",Accommodation & Food Services,Depew,US,us/ny/depew/5202transitrd/280443418,42.89685,-78.697144,,5.5,5.5,Our special pizza sauce topped with Italian meatballs then covered with mozzarella cheese,Meatball Pizza,Grasso's,14043,0,25,NY,5.745
AVwdbikJkufWRAb5509j,6720 Coral Way,"Pizza,Restaurant,Pizza Place,Miami Restaurants",Accommodation & Food Services,Miami,US,us/fl/miami/6720coralway/1126327691,25.747757,-80.304247,http://www.singlepage.com/leos-pizza-14,15.99,15.99,,Ricotta Pizza,Leo's Pizza,33155,0,25,FL,11.25
AV1c-UmjRxPSIh2RZGgq,8725 Roswell Rd,"Restaurant,Pizza Place",Accommodation & Food Services,Atlanta,US,us/ga/atlanta/8725roswellrd/572757474,33.995873,-84.349807,,12.0,12.0,,Any Large Pizza,Papa John's Pizza,30350,0,25,GA,12.0
AVwcx6wckufWRAb5y8Vz,1860 Barnett Shoals Rd,"Restaurant,Pizza Place",Accommodation & Food Services,Athens,US,us/ga/athens/1860barnettshoalsrd/572757474,33.924903,-83.339783,,11.49,11.49,Our traditional pizza sauce topped with fresh mozzarella,Fresh Mozzarella Pizza,Papa John's Pizza,30605,0,25,GA,11.49
AVwdmUhfByjofQCxqs5F,3817 SE Gladstone St,"Restaurant,Pizza Place",Accommodation & Food Services,Portland,US,us/or/portland/3817segladstonest/1197612609,45.493479,-122.623439,,2.0,2.0,,Pizza or Pesto Sauce,Saint Pizza Lounge,97202,0,25,OR,2.0
AWEKT1cma4HuVbedMB8U,1648 E Algonquin Rd,"Restaurant,Pizza Place",Accommodation & Food Services,Schaumburg,US,us/il/schaumburg/1648ealgonquinrd/1770159848,42.066064,-88.037924,,9.99,9.99,one large pizza with up to 6 toppings,Supreme Pizza,Little Caesar's Pizza,60173,0,25,IL,9.99
AVzA_Z_n-gnIPe8DSgMq,2855 N Mccarran Blvd,"Restaurant,Pizza Place",Accommodation & Food Services,Sparks,US,us/nv/sparks/2855nmccarranblvd/-222809308,39.556387,-119.755348,,24.99,24.99,,Pizza,Black Rock Pizza Co.,89431,0,25,NV,15.989999999999998
AVweIbsRkufWRAb5ARiM,16535 Southwest Fwy,"Restaurant,Pizza Place",Accommodation & Food Services,Sugar Land,US,us/tx/sugarland/16535southwestfwy/2123161490,29.592916,-95.623048,,14.0,14.0,,Small Pizza,Grimaldi's Pizzeria,77479,25,40,TX,14.0
AVwdWGBUkufWRAb547mH,2560 El Camino Real,Pizza Place,Accommodation & Food Services,Redwood City,US,us/ca/redwoodcity/2560elcaminoreal/423210741,37.47290538,-122.2171314,,14.25,14.25,,Mexican Pizza,Pronto Pizzeria Rotisserie,94061,0,25,CA,14.0
AVwc53AM_7pvs4fz0NBR,1545 S Power Rd,"Pizza,Restaurant,Italian,Pizza Place Superstition Springs,Pizza Place,Restaurants",Accommodation & Food Services,Mesa,US,us/az/mesa/1545spowerrd/-1836281467,33.388018,-111.683937,http://www.singlepage.com/barros-pizza-6,8.0,8.0,,3 Item Pizza,Barro's Pizza,85206,0,25,AZ,8.0
